dataset,condition,classifier,n,auprc_mean,auprc_sd,macro_f1_mean,macro_f1_sd,minority_f1_mean,minority_f1_sd,minority_recall_mean,minority_recall_sd,auroc_mean,auroc_sd,brier_mean,brier_sd
Vigitel smoking,SMOTE,CatBoost,15,0.27511051068547177,0.026429670737096095,0.5391694929102577,0.020797036514194695,0.14931644522928336,0.040481642664793795,0.09414284465425293,0.027957056757156606,0.7293741683524465,0.021576358063904014,0.1030525902760803,0.002860136004923951
Vigitel smoking,SMOTE,LogisticRegression,15,0.17476785556549473,0.016827709403426143,0.5350850248014477,0.012867836405786617,0.23962671271341845,0.024422890254783516,0.35553807150974737,0.04843062654752414,0.6112677459968697,0.021731500373095614,0.1858618154969497,0.006462033819152235
Vigitel smoking,SMOTE,RandomForest,15,0.24735579873064006,0.0269624348116665,0.5448394095848498,0.022734743652191986,0.16831376654903235,0.0425684924219846,0.11846315237345917,0.03223443221800579,0.7062459250701077,0.020388212231951204,0.11280947735352571,0.0029813704117655237
Vigitel smoking,SepAware CTGAN,CatBoost,15,0.28022415074289797,0.034939518134852694,0.5827310142723552,0.025643683202813527,0.24266530321772234,0.04959412200827752,0.18401521111985308,0.045441764622713494,0.7257196989904714,0.022854067474788024,0.10877129577070228,0.006051234158808296
Vigitel smoking,SepAware CTGAN,LogisticRegression,15,0.23869066522990579,0.026296835651289204,0.5664646072537142,0.01984815879040225,0.3086906311727021,0.02730937237619923,0.5065302911093627,0.04471328265485481,0.66844702523514,0.026090414309009245,0.18850616083078925,0.00955526837218423
Vigitel smoking,SepAware CTGAN,RandomForest,15,0.25447748580165447,0.028784645127137923,0.5808319599490573,0.02269534676009685,0.25280568561870415,0.0460389131883111,0.22615176151761515,0.0564416389071322,0.7129110246491851,0.01853807642837416,0.12267452980721064,0.005706610287370632
Vigitel smoking,SepAware TVAE,CatBoost,15,0.28303814636955216,0.02529884910458837,0.5577375042863633,0.023341348724541425,0.1877594135378048,0.045079345864870196,0.12557478800594454,0.032804350673457106,0.7361394642253793,0.01611090745544162,0.10322464626770794,0.002651217205380494
Vigitel smoking,SepAware TVAE,LogisticRegression,15,0.20342215736025024,0.02023433620427871,0.5523561119372381,0.021265990325437367,0.19866939990007224,0.04073296339012569,0.17046070460704602,0.04098693749406415,0.6549723897378342,0.026087984034341025,0.1276819792748879,0.003805071078206961
Vigitel smoking,SepAware TVAE,RandomForest,15,0.29003989320695367,0.01755239158017252,0.47554801088647175,0.007433011948467237,0.01696641595875782,0.014006122327236968,0.008672086720867198,0.007184675623484032,0.7321369120690726,0.010717809383341121,0.09923838594858389,0.001114019879351327
Vigitel smoking,Standard CTGAN,CatBoost,15,0.2691096673141287,0.03736785689975355,0.5491196987733132,0.019088325666801815,0.17172221334474236,0.03643764270799281,0.11420141620771045,0.02809710723681387,0.7120697442078855,0.02688853527862646,0.10661906131771985,0.005313271516315866
