dataset,repeat,fold,partition_seed,fold_seed,condition,n_train,n_test,positive_rate_train,positive_rate_test,classifier,macro_f1,minority_f1,minority_precision,minority_recall,balanced_accuracy,auprc,auroc,brier,calibration_intercept,calibration_slope
Vigitel,0,1,42,79,Real only,4000,1000,0.17025,0.17,LogisticRegression,0.453551912568306,0.0,0.0,0.0,0.5,0.28072534230618695,0.6426222537207654,0.1354423642331397,-0.2237137690272163,0.8480085437530178
Vigitel,0,1,42,79,Real only,4000,1000,0.17025,0.17,RandomForest,0.4642145135566188,0.022727272727272728,0.3333333333333333,0.011764705882352941,0.5034727143869596,0.2881842967192638,0.6555846917080085,0.13545616446100925,-0.4696914977640248,0.6831991457959316
Vigitel,0,1,42,79,Real only,4000,1000,0.17025,0.17,CatBoost,0.4866950756137639,0.06629834254143646,0.5454545454545454,0.03529411764705882,0.5146350106307583,0.2925244470696245,0.674528703047484,0.13387520503516898,-0.3080761924519708,0.7782821582633445
Vigitel,0,1,42,79,Class weighting,4000,1000,0.17025,0.17,LogisticRegression,0.5638533229501436,0.34970530451866405,0.26253687315634217,0.5235294117647059,0.6111622962437988,0.27983449992512227,0.6431963146704465,0.22888507046575926,-1.563015951313644,0.8043609833342891
Vigitel,0,1,42,79,Class weighting,4000,1000,0.17025,0.17,RandomForest,0.5882811822830891,0.3132530120481928,0.32098765432098764,0.3058823529411765,0.5866761162296243,0.2887401177476501,0.6561304039688165,0.1624847419128253,-1.0692879325985405,0.6903978132272848
Vigitel,0,1,42,79,Class weighting,4000,1000,0.17025,0.17,CatBoost,0.5540963351202695,0.35611510791366907,0.25647668393782386,0.5823529411764706,0.6182849043231751,0.2970378193202494,0.6762154500354358,0.2117455356722407,-1.4622928581241588,0.7404537972592735
Vigitel,0,1,42,79,Random oversampling,6638,1000,0.5,0.17,LogisticRegression,0.5630757870944009,0.34592445328031807,0.26126126126126126,0.5117647058823529,0.6076895818568391,0.28534947038618924,0.6408858965272857,0.22834941956865612,-1.5598701510436175,0.7814155045701343
Vigitel,0,1,42,79,Random oversampling,6638,1000,0.5,0.17,RandomForest,0.5767081623414085,0.3129973474801061,0.28502415458937197,0.34705882352941175,0.5843727852586817,0.28743994558194186,0.6483557760453579,0.1723915578785838,-1.1875175336837556,0.5921623822644139
Vigitel,0,1,42,79,Random oversampling,6638,1000,0.5,0.17,CatBoost,0.5748629970084872,0.3716475095785441,0.2755681818181818,0.5705882352941176,0.6316796598157335,0.3087604765743399,0.6747058823529412,0.20640288366554657,-1.4291248659179585,0.7056831643048742
Vigitel,0,1,42,79,Random undersampling,1362,1000,0.5,0.17,LogisticRegression,0.551894288736394,0.3359073359073359,0.25,0.5117647058823529,0.5986534372785258,0.28369876047257186,0.6417505315379164,0.22873132403169702,-1.5633386616957763,0.8647713542573582
Vigitel,0,1,42,79,Random undersampling,1362,1000,0.5,0.17,RandomForest,0.5496567505720824,0.3582608695652174,0.254320987654321,0.6058823529411764,0.6210134656272147,0.2858790202021094,0.6686250885896527,0.22402453581912493,-1.5479755252627028,0.9120002725387902
Vigitel,0,1,42,79,Random undersampling,1362,1000,0.5,0.17,CatBoost,0.5589354349332829,0.3745704467353952,0.2645631067961165,0.6411764705882353,0.63805811481219,0.28617831753869827,0.6754429482636428,0.22329666322255362,-1.538565006045146,0.7385238808242243
Vigitel,0,1,42,79,SMOTE,6638,1000,0.5,0.17,LogisticRegression,0.5163654677445759,0.30018083182640143,0.21671018276762402,0.48823529411764705,0.5633947554925585,0.2044238426628048,0.5816867469879518,0.23555191824550278,-1.51692885327803,0.2510516307039653
Vigitel,0,1,42,79,SMOTE,6638,1000,0.5,0.17,RandomForest,0.4949223026415307,0.1004566210045662,0.22448979591836735,0.06470588235294118,0.5094613749114104,0.24742199918212843,0.6241247342310419,0.14951990524257974,-0.9569588163841074,0.5505013753519921
Vigitel,0,1,42,79,SMOTE,6638,1000,0.5,0.17,CatBoost,0.4923359098650596,0.08823529411764706,0.2647058823529412,0.052941176470588235,0.5114103472714386,0.25541086542863023,0.6651842664776754,0.1419333597627342,-0.7236144052900961,0.7151104765074872
Vigitel,0,1,42,79,Standard CTGAN,6638,1000,0.5,0.17,LogisticRegression,0.49239165774603905,0.2533081285444234,0.18662952646239556,0.3941176470588235,0.5211552090715804,0.1946000151361511,0.5355067328136073,0.2300872586123902,-1.528148488110735,0.2136838238592371
Vigitel,0,1,42,79,Standard CTGAN,6638,1000,0.5,0.17,RandomForest,0.4956215659340659,0.09615384615384616,0.2631578947368421,0.058823529411764705,0.5125442948263642,0.22409287857366425,0.6134514528703048,0.14952396048909525,-0.9836718481893075,0.49176629753144196
Vigitel,0,1,42,79,Standard CTGAN,6638,1000,0.5,0.17,CatBoost,0.4720246821087157,0.0427807486631016,0.23529411764705882,0.023529411764705882,0.5039333805811481,0.26613193331145196,0.6542097802976612,0.13821576819224948,-0.5518773424851509,0.7356411212789996
Vigitel,0,1,42,79,SepAware CTGAN,6638,1000,0.5,0.17,LogisticRegression,0.5341492301618634,0.3058823529411765,0.22941176470588234,0.4588235294117647,0.5715804394046775,0.2124508385138241,0.5943231750531538,0.22089527959770647,-1.4731291669452842,0.3446423361415069
Vigitel,0,1,42,79,SepAware CTGAN,6638,1000,0.5,0.17,RandomForest,0.5040174585854578,0.11764705882352941,0.2549019607843137,0.07647058823529412,0.5153437278525869,0.23950189328669558,0.6357051736357193,0.1466777981149089,-0.8857610133740356,0.5626452096638721
Vigitel,0,1,42,79,SepAware CTGAN,6638,1000,0.5,0.17,CatBoost,0.4888888888888889,0.08,0.26666666666666666,0.047058823529411764,0.5102763997165131,0.2663699471296277,0.6710524450744153,0.13794747781255554,-0.5528889975753158,0.7294803136135726
Vigitel,0,1,42,79,Standard TVAE,6638,1000,0.5,0.17,LogisticRegression,0.5628364597961212,0.27299703264094954,0.2754491017964072,0.27058823529411763,0.5624025513819986,0.2468218535675603,0.6118426647767541,0.172655434513596,-1.2570304696640686,0.22696914796526999
Vigitel,0,1,42,79,Standard TVAE,6638,1000,0.5,0.17,RandomForest,0.46385017556582403,0.022598870056497175,0.2857142857142857,0.011764705882352941,0.5028703047484054,0.28780727448698257,0.6612402551381998,0.1353591577277219,-0.46529446507121236,0.7111678407211791
