dataset,repeat,fold,partition_seed,fold_seed,condition,n_train,n_test,positive_rate_train,positive_rate_test,classifier,macro_f1,minority_f1,minority_precision,minority_recall,balanced_accuracy,auprc,auroc,brier,calibration_intercept,calibration_slope
Vigitel smoking,0,0,42,42,SepAware TVAE,7014,1000,0.5,0.123,CatBoost,0.553284019392729,0.18072289156626506,0.3488372093023256,0.12195121951219512,0.5450120977834636,0.2635022116746131,0.7369821360699353,0.10525431359249333,-0.7071899505817766,0.6417769868063271
Vigitel smoking,0,1,42,79,Real only,4000,1000,0.12325,0.123,LogisticRegression,0.4908520299145299,0.046875,0.6,0.024390243902439025,0.5110548710960313,0.2850280626295834,0.7547255518165215,0.09849498265244802,0.12037264547140232,1.0781343551176652
Vigitel smoking,0,1,42,79,Real only,4000,1000,0.12325,0.123,RandomForest,0.4752,0.016,0.5,0.008130081300813009,0.5034949152228124,0.3114313560478953,0.742238414402388,0.09736843716516722,0.005211214175442149,1.0183951121144441
Vigitel smoking,0,1,42,79,Real only,4000,1000,0.12325,0.123,CatBoost,0.5435225095785441,0.1527777777777778,0.5238095238095238,0.08943089430894309,0.5390141928785308,0.32873953752218377,0.7643574269266068,0.09579641532215077,-0.022392929115459217,0.9651933793510551
Vigitel smoking,0,1,42,79,Class weighting,4000,1000,0.12325,0.123,LogisticRegression,0.5770279821986395,0.34989200863930886,0.23823529411764705,0.6585365853658537,0.6816058069360625,0.2848884998308374,0.7545586858377136,0.20934565529273305,-1.999422483824354,1.067787886532408
Vigitel smoking,0,1,42,79,Class weighting,4000,1000,0.12325,0.123,RandomForest,0.5719555337336808,0.21839080459770116,0.37254901960784315,0.15447154471544716,0.5589917586747133,0.29820566333469745,0.7404306996319678,0.10871254240532027,-0.7228997571214362,1.023086447880615
Vigitel smoking,0,1,42,79,Class weighting,4000,1000,0.12325,0.123,CatBoost,0.594885197166024,0.357487922705314,0.2542955326460481,0.6016260162601627,0.6770957903421679,0.32431503026176767,0.7671107155769391,0.16984491564300555,-1.7142069420488988,0.9339721471845638
Vigitel smoking,0,1,42,79,Random oversampling,7014,1000,0.5,0.123,LogisticRegression,0.5678430316091954,0.33620689655172414,0.2287390029325513,0.6341463414634146,0.6671301832744667,0.29086003382471953,0.7583966033502981,0.20787662462763049,-1.9985286527005028,1.0574192142223668
Vigitel smoking,0,1,42,79,Random oversampling,7014,1000,0.5,0.123,RandomForest,0.5983981175618807,0.2755102040816326,0.3698630136986301,0.21951219512195122,0.5835303278916484,0.28642686047453036,0.7279250215535221,0.11576866516134016,-0.9646586225573388,0.8898153520295599
Vigitel smoking,0,1,42,79,Random oversampling,7014,1000,0.5,0.123,CatBoost,0.5985865188285048,0.3553299492385787,0.25830258302583026,0.5691056910569106,0.669957634582047,0.3308094080096843,0.7597871531736982,0.16489537897129297,-1.6522337296806553,0.8782221337478829
Vigitel smoking,0,1,42,79,Random undersampling,986,1000,0.5,0.123,LogisticRegression,0.5603629908588682,0.3291139240506329,0.2222222222222222,0.6341463414634146,0.661428928998526,0.27909750338122985,0.7500069527491171,0.21088451388762286,-2.000426255880095,1.0662567633094333
Vigitel smoking,0,1,42,79,Random undersampling,986,1000,0.5,0.123,RandomForest,0.5731299730015003,0.35073068893528186,0.23595505617977527,0.6829268292682927,0.6863892983285591,0.2873776708164733,0.7477728026995208,0.20492870896552745,-1.9551408805447796,1.230993196917894
Vigitel smoking,0,1,42,79,Random undersampling,986,1000,0.5,0.123,CatBoost,0.5678196911133944,0.345679012345679,0.23140495867768596,0.6829268292682927,0.6823984203354007,0.29888531298918286,0.750377766035357,0.20277975020725977,-1.9394233425721843,0.8431132598927681
Vigitel smoking,0,1,42,79,SMOTE,7014,1000,0.5,0.123,LogisticRegression,0.5518724374795165,0.2677595628415301,0.20164609053497942,0.3983739837398374,0.5885826589166689,0.18425296400720403,0.6370572257603989,0.1818720152490939,-1.707164386060367,0.3078455425919994
Vigitel smoking,0,1,42,79,SMOTE,7014,1000,0.5,0.123,RandomForest,0.5321272613849033,0.14285714285714285,0.26666666666666666,0.0975609756097561,0.5299663486942737,0.2664212371599779,0.7376403296530115,0.10885870211867538,-0.7575548080399621,0.9218803540306145
Vigitel smoking,0,1,42,79,SMOTE,7014,1000,0.5,0.123,CatBoost,0.5236372623111114,0.11920529801324503,0.32142857142857145,0.07317073170731707,0.5257529827293712,0.3042332423799482,0.758730335307914,0.09885385963954048,-0.36978677411614336,0.9196133979561057
Vigitel smoking,0,1,42,79,Standard CTGAN,7014,1000,0.5,0.123,LogisticRegression,0.544739854462204,0.29024943310657597,0.20125786163522014,0.5203252032520326,0.6153507430171223,0.2092852780502641,0.645335632375708,0.20252376692806745,-1.8017403229668272,0.5900340085818964
