dataset,task,repeat,fold,partition_seed,generator_seed,condition,regime,classifier,macro_f1,minority_f1,minority_precision,minority_recall,balanced_accuracy,auprc,auroc,brier,calibration_intercept,calibration_slope
Vigitel current smoking,vigitel_smoking,0,0,42,20042,Standard TVAE,TSTR,RandomForest,0.43704340816730075,0.2833562585969739,0.17052980132450332,0.8373983739837398,0.6330663477672405,0.29890232555245333,0.7135513715456425,0.3784331458610374,-2.596481382659516,0.5438411608924658
Vigitel current smoking,vigitel_smoking,0,0,42,20042,Standard TVAE,TSTR,CatBoost,0.5288763255909046,0.3116883116883117,0.20192307692307693,0.6829268292682927,0.6521817726729149,0.22713751629145343,0.6595006999100778,0.3647345784358814,-1.9810971611369583,0.10960107978389248
Vigitel current smoking,vigitel_smoking,0,0,42,20042,SepAware TVAE,TSTR,LogisticRegression,0.3188398724705576,0.231651376146789,0.1348464619492657,0.8211382113821138,0.5411278286100991,0.10845354296642011,0.46866627731271615,0.6502059521062751,-2.036837387853148,0.010051855875714517
Vigitel current smoking,vigitel_smoking,0,0,42,20042,SepAware TVAE,TSTR,RandomForest,0.48133484931531667,0.303951367781155,0.18691588785046728,0.8130081300813008,0.6584995040372297,0.26976934791051765,0.7139407254961945,0.34563074277354755,-2.4352229605427316,0.4916644917354352
Vigitel current smoking,vigitel_smoking,0,0,42,20042,SepAware TVAE,TSTR,CatBoost,0.5288763255909046,0.3116883116883117,0.20192307692307693,0.6829268292682927,0.6521817726729149,0.22343301783266228,0.6628426546523163,0.36915817663412326,-2.0118906449873424,0.09500244898731915
Vigitel current smoking,vigitel_smoking,0,1,42,10079,Standard CTGAN,TSTR,LogisticRegression,0.4672349493873202,0.0,0.0,0.0,0.5,0.20931146893672034,0.6456879049976361,0.10547253359756624,2.208082646298128,2.1490911358422324
Vigitel current smoking,vigitel_smoking,0,1,42,10079,Standard CTGAN,TSTR,RandomForest,0.4672349493873202,0.0,0.0,0.0,0.5,0.17263801686380442,0.580610173262508,0.10723056994409967,-0.4503997134330978,0.8408990091452266
Vigitel current smoking,vigitel_smoking,0,1,42,10079,Standard CTGAN,TSTR,CatBoost,0.4672349493873202,0.0,0.0,0.0,0.5,0.1483430322033783,0.5608829064345375,0.1080945051880811,-0.9049770012809162,0.5462625252698595
Vigitel current smoking,vigitel_smoking,0,1,42,10079,SepAware CTGAN,TSTR,LogisticRegression,0.6215027364329191,0.3508771929824561,0.30864197530864196,0.4065040650406504,0.6393979846297893,0.2966154223090672,0.749663950459345,0.13025333991602991,-1.265205839142845,0.46478403948412705
Vigitel current smoking,vigitel_smoking,0,1,42,10079,SepAware CTGAN,TSTR,RandomForest,0.5838836321531309,0.25806451612903225,0.2978723404255319,0.22764227642276422,0.5761928599901734,0.27412574518302807,0.7287222701189383,0.11050050181493236,-0.953006554554861,0.6767246133647655
Vigitel current smoking,vigitel_smoking,0,1,42,10079,SepAware CTGAN,TSTR,CatBoost,0.6198054818744474,0.3384615384615385,0.32116788321167883,0.35772357723577236,0.6258401238516376,0.27887086678031664,0.7390123388120997,0.12686062981684695,-1.2464736405029997,0.455123979088745
Vigitel current smoking,vigitel_smoking,0,1,42,20079,Standard TVAE,TSTR,LogisticRegression,0.3145780051150895,0.21176470588235294,0.12379642365887207,0.7317073170731707,0.5026837611591624,0.10633085718154453,0.4455414337495713,0.654072159183767,-1.9065009148732517,-0.009619532710934076
Vigitel current smoking,vigitel_smoking,0,1,42,20079,Standard TVAE,TSTR,RandomForest,0.31946334824032663,0.24324324324324326,0.1411764705882353,0.8780487804878049,0.564451984314598,0.24812456841215452,0.6808919913600504,0.39500829970905765,-2.4101084442583285,0.4734329451198385
Vigitel current smoking,vigitel_smoking,0,1,42,20079,Standard TVAE,TSTR,CatBoost,0.4519851290684624,0.2897727272727273,0.17555938037865748,0.8292682926829268,0.6415440665239035,0.21609750677423645,0.6822964466816845,0.4054430510784445,-2.1987479133966716,0.17134735043711385
Vigitel current smoking,vigitel_smoking,0,1,42,20079,SepAware TVAE,TSTR,LogisticRegression,0.3298059964726631,0.20246913580246914,0.11935953420669577,0.6666666666666666,0.4884074496389206,0.10624214231387384,0.44503620064706917,0.6312893701656829,-1.9052043965357661,-0.012418251669358454
Vigitel current smoking,vigitel_smoking,0,1,42,20079,SepAware TVAE,TSTR,RandomForest,0.36923888502907587,0.25759416767922233,0.15142857142857144,0.8617886178861789,0.5922398049522115,0.21547628152308085,0.6509673591604787,0.3684737815078255,-2.3701774884787037,0.5222360417341887
Vigitel current smoking,vigitel_smoking,0,1,42,20079,SepAware TVAE,TSTR,CatBoost,0.4351695966105806,0.27080394922425954,0.16382252559726962,0.7804878048780488,0.6108824429179298,0.20182766584494305,0.6506150865385506,0.4324010031487824,-1.9835618576532814,0.11996004469662823
Vigitel current smoking,vigitel_smoking,0,2,42,10116,Standard CTGAN,TSTR,LogisticRegression,0.4672349493873202,0.0,0.0,0.0,0.5,0.12473550941485662,0.5037683900214145,0.10848792486789571,-1.9083325538604017,0.02764902988632412
Vigitel current smoking,vigitel_smoking,0,2,42,10116,Standard CTGAN,TSTR,RandomForest,0.4672349493873202,0.0,0.0,0.0,0.5,0.15325288697737088,0.5633488147880338,0.107977715859753,-0.6454672773057767,0.736335830529613
Vigitel current smoking,vigitel_smoking,0,2,42,10116,Standard CTGAN,TSTR,CatBoost,0.4672349493873202,0.0,0.0,0.0,0.5,0.13629029530051864,0.5268144357612333,0.10982736734552195,-1.549324200338555,0.1910424131175481
Vigitel current smoking,vigitel_smoking,0,2,42,10116,SepAware CTGAN,TSTR,LogisticRegression,0.581211346181171,0.29559748427672955,0.24102564102564103,0.3821138211382114,0.6066783472851832,0.25918935076306676,0.7009947066403389,0.154215054188396,-1.4863459020737702,0.390262603248232
Vigitel current smoking,vigitel_smoking,0,2,42,10116,SepAware CTGAN,TSTR,RandomForest,0.6047048902397245,0.31297709923664124,0.2949640287769784,0.3333333333333333,0.6107943747624477,0.2705355945112072,0.7150856115174606,0.12687974452031267,-1.1937149825190014,0.692720351822263
Vigitel current smoking,vigitel_smoking,0,2,42,10116,SepAware CTGAN,TSTR,CatBoost,0.5798887773339314,0.30177514792899407,0.2372093023255814,0.4146341463414634,0.6138165030453041,0.27170007393127366,0.7004199460466669,0.16231009612417036,-1.5452277152394043,0.3519911101497876
Vigitel current smoking,vigitel_smoking,0,2,42,20116,Standard TVAE,TSTR,LogisticRegression,0.2607840925570828,0.19868995633187772,0.11475409836065574,0.7398373983739838,0.46969064901595425,0.09738558909866685,0.4026058903690519,0.7237103576855558,-1.8314762395391282,-0.01821788790689996
Vigitel current smoking,vigitel_smoking,0,2,42,20116,Standard TVAE,TSTR,RandomForest,0.26629490940794104,0.2435500515995872,0.13947990543735225,0.959349593495935,0.564623485459484,0.2169368006776151,0.6747643018049336,0.4841006983919875,-2.519025661270307,0.35102690790910496
Vigitel current smoking,vigitel_smoking,0,2,42,20116,Standard TVAE,TSTR,CatBoost,0.3088885396391713,0.24945295404814005,0.14412136536030343,0.926829268292683,0.5774397196651556,0.23650040604319042,0.6702913665396631,0.6208620601518846,-2.6665587456839037,0.19705493210000902
Vigitel current smoking,vigitel_smoking,0,2,42,20116,SepAware TVAE,TSTR,LogisticRegression,0.35578544332358975,0.18893387314439947,0.11326860841423948,0.5691056910569106,0.47212411120690456,0.10039031175684371,0.42849792808076315,0.5772173686382831,-1.922003124287087,-0.017061136073409866
Vigitel current smoking,vigitel_smoking,0,2,42,20116,SepAware TVAE,TSTR,RandomForest,0.4432236363097258,0.2767475035663338,0.16782006920415224,0.7886178861788617,0.6200786124166828,0.21358059767491885,0.6811886419890425,0.330929927540193,-2.221135127932021,0.36651256177181246
Vigitel current smoking,vigitel_smoking,0,2,42,20116,SepAware TVAE,TSTR,CatBoost,0.4752655122507936,0.2952815829528158,0.18164794007490637,0.7886178861788617,0.6451641312308221,0.24582639480739363,0.7056391430504956,0.4115267735712513,-2.1524374929641756,0.14904103559745166
Vigitel current smoking,vigitel_smoking,0,3,42,10153,Standard CTGAN,TSTR,LogisticRegression,0.4672349493873202,0.0,0.0,0.0,0.5,0.107874145658018,0.427770207006517,0.1099544056002268,-3.9665402233740896,-1.0344550260117737
Vigitel current smoking,vigitel_smoking,0,3,42,10153,Standard CTGAN,TSTR,RandomForest,0.4672349493873202,0.0,0.0,0.0,0.5,0.12310507465975193,0.5031565480991184,0.11111822103937424,-1.971083608258405,-0.0037118115907505476
Vigitel current smoking,vigitel_smoking,0,3,42,10153,Standard CTGAN,TSTR,CatBoost,0.4658119658119658,0.0,0.0,0.0,0.49714937286202965,0.13161597655379714,0.516765395704128,0.11094371200771345,-1.6786780220296658,0.14190646259353923
Vigitel current smoking,vigitel_smoking,0,3,42,10153,SepAware CTGAN,TSTR,LogisticRegression,0.6062361640996656,0.33650793650793653,0.2760416666666667,0.43089430894308944,0.6361997200359689,0.29390818864532975,0.6962390262443103,0.14900530921935218,-1.4674426088798522,0.34871560719377265
Vigitel current smoking,vigitel_smoking,0,3,42,10153,SepAware CTGAN,TSTR,RandomForest,0.6282423039747307,0.3378995433789954,0.3854166666666667,0.3008130081300813,0.6167691038369905,0.30800244304825697,0.7107656367327643,0.11757313621656167,-1.1189354184539333,0.6751490638122918
Vigitel current smoking,vigitel_smoking,0,3,42,10153,SepAware CTGAN,TSTR,CatBoost,0.606772376590218,0.34055727554179566,0.275,0.44715447154471544,0.6409090487712175,0.29517330577118284,0.7084665943580758,0.14611428709318183,-1.461192325427493,0.3916825952015421
Vigitel current smoking,vigitel_smoking,0,3,42,20153,Standard TVAE,TSTR,LogisticRegression,0.25750223752704093,0.21443736730360935,0.12332112332112333,0.8211382113821138,0.5012190486785142,0.11679682308621182,0.48517673888255414,0.7214973227438143,-1.993575494973228,0.0033919815554263196
Vigitel current smoking,vigitel_smoking,0,3,42,20153,Standard TVAE,TSTR,RandomForest,0.5177157401422108,0.2977941176470588,0.19239904988123516,0.6585365853658537,0.6354256473009428,0.25518641283150784,0.6934903727600561,0.2592110550339395,-2.116717804614953,0.5626120047005864
Vigitel current smoking,vigitel_smoking,0,3,42,20153,Standard TVAE,TSTR,CatBoost,0.5741580719301915,0.331002331002331,0.23202614379084968,0.5772357723577236,0.6546384106942552,0.23260870081949073,0.6697722279389271,0.25561624332744654,-1.874423170710365,0.11272277548683905
Vigitel current smoking,vigitel_smoking,0,3,42,20153,SepAware TVAE,TSTR,LogisticRegression,0.36428403663978703,0.2339622641509434,0.13839285714285715,0.7560975609756098,0.547946157910838,0.12036911091352645,0.49852601718719586,0.5992958025552922,-2.010245868704928,0.007470928720281261
Vigitel current smoking,vigitel_smoking,0,3,42,20153,SepAware TVAE,TSTR,RandomForest,0.48011139815680026,0.2950310559006211,0.18234165067178504,0.7723577235772358,0.6433054296335438,0.2717074093262658,0.7101816058069359,0.3485699479961221,-2.451241585607338,0.5031771737307862
Vigitel current smoking,vigitel_smoking,0,3,42,20153,SepAware TVAE,TSTR,CatBoost,0.5343747513730728,0.30947775628626695,0.20304568527918782,0.6504065040650406,0.6461838677679821,0.2269082334116723,0.6732949541582075,0.3518083219387121,-1.9807810944098154,0.11401600311913242
Vigitel current smoking,vigitel_smoking,0,4,42,10190,Standard CTGAN,TSTR,LogisticRegression,0.4669509594882729,0.0,0.0,0.0,0.5,0.1596423325813353,0.5283178671380174,0.10839207997497735,-0.3930318162044492,0.7866509673732949
Vigitel current smoking,vigitel_smoking,0,4,42,10190,Standard CTGAN,TSTR,RandomForest,0.4669509594882729,0.0,0.0,0.0,0.5,0.17147581213579288,0.602527986448667,0.1071723174838734,0.1427686347559386,1.1137619202871636
Vigitel current smoking,vigitel_smoking,0,4,42,10190,Standard CTGAN,TSTR,CatBoost,0.4669509594882729,0.0,0.0,0.0,0.5,0.13789330126309665,0.539576889085285,0.10970055661058863,-1.3543783870580985,0.26985744345210944
Vigitel current smoking,vigitel_smoking,0,4,42,10190,SepAware CTGAN,TSTR,LogisticRegression,0.5660012018428257,0.23529411764705882,0.24561403508771928,0.22580645161290322,0.563816467815584,0.2151545693408321,0.6697599057298571,0.13136621115254035,-1.2942886496634567,0.34116773196410133
Vigitel current smoking,vigitel_smoking,0,4,42,10190,SepAware CTGAN,TSTR,RandomForest,0.5646826127223697,0.21164021164021163,0.3076923076923077,0.16129032258064516,0.5549602297834733,0.2738386880963029,0.6800154661953159,0.11321972527362446,-0.9993550398752715,0.6104059150622668
Vigitel current smoking,vigitel_smoking,0,4,42,10190,SepAware CTGAN,TSTR,CatBoost,0.5816979503199565,0.2713178294573643,0.26119402985074625,0.28225806451612906,0.5846221829429961,0.2566579700143422,0.6804113271468551,0.1345758964930053,-1.3249166596452544,0.3540467373411706
Vigitel current smoking,vigitel_smoking,0,4,42,20190,Standard TVAE,TSTR,LogisticRegression,0.3244773967665534,0.20963855421686747,0.12322946175637393,0.7016129032258065,0.49749594932979824,0.11225825726176439,0.46547724259832085,0.6339104736070635,-1.9154759445317358,-0.006889091954937714
Vigitel current smoking,vigitel_smoking,0,4,42,20190,Standard TVAE,TSTR,RandomForest,0.4322158108090265,0.2607449856733524,0.15853658536585366,0.7338709677419355,0.5912505523641185,0.17771654989113356,0.601437067314774,0.3380429975456224,-2.0568832068585565,0.21635387961119323
Vigitel current smoking,vigitel_smoking,0,4,42,20190,Standard TVAE,TSTR,CatBoost,0.5148900003268935,0.2796116504854369,0.18414322250639387,0.5806451612903226,0.608244955074385,0.1712946066660637,0.6052759979378406,0.3656073886596216,-1.8781322786484718,0.07061236205551638
Vigitel current smoking,vigitel_smoking,0,4,42,20190,SepAware TVAE,TSTR,LogisticRegression,0.3751185120063436,0.20765027322404372,0.125,0.6129032258064516,0.5027986448666961,0.11211534194254429,0.46451060539107375,0.560201552226769,-1.924713685541782,-0.00921602475351776
Vigitel current smoking,vigitel_smoking,0,4,42,20190,SepAware TVAE,TSTR,RandomForest,0.5071489684956478,0.26614481409001955,0.17571059431524547,0.5483870967741935,0.5921159228163204,0.16782320158130626,0.60444284872588,0.23806271492347394,-1.875363341831623,0.22940025259260663
Vigitel current smoking,vigitel_smoking,0,4,42,20190,SepAware TVAE,TSTR,CatBoost,0.5096906687203183,0.2792452830188679,0.18226600985221675,0.5967741935483871,0.6088893798792163,0.1579110917676984,0.5951585285019885,0.32465826507379614,-1.8722682172518499,0.08154805607517034
Vigitel current smoking,vigitel_smoking,1,0,43,10043,Standard CTGAN,TSTR,LogisticRegression,0.4672349493873202,0.0,0.0,0.0,0.5,0.11020883418068163,0.43887606492940645,0.10973494739572033,-3.2884408235606633,-0.6604057297415623
Vigitel current smoking,vigitel_smoking,1,0,43,10043,Standard CTGAN,TSTR,RandomForest,0.4672349493873202,0.0,0.0,0.0,0.5,0.11794947031972258,0.4676048242808539,0.11036268635918067,-2.620968308156215,-0.34525350537441046
Vigitel current smoking,vigitel_smoking,1,0,43,10043,Standard CTGAN,TSTR,CatBoost,0.4669509594882729,0.0,0.0,0.0,0.49942987457240595,0.09971060372279722,0.3902624431033364,0.11341934376398143,-3.775884343868522,-0.7992073396811092
Vigitel current smoking,vigitel_smoking,1,0,43,10043,SepAware CTGAN,TSTR,LogisticRegression,0.6211849335279247,0.35374149659863946,0.30409356725146197,0.42276422764227645,0.6435371879374439,0.2809328150546866,0.7266179047195261,0.1381516942225983,-1.3737334327471846,0.4435389922770967
Vigitel current smoking,vigitel_smoking,1,0,43,10043,SepAware CTGAN,TSTR,RandomForest,0.5690480750814021,0.21739130434782608,0.32786885245901637,0.16260162601626016,0.5579256704767732,0.26191020332971676,0.7280826172001744,0.11415625557586727,-0.9140045194012555,0.8749039864447504
Vigitel current smoking,vigitel_smoking,1,0,43,10043,SepAware CTGAN,TSTR,CatBoost,0.6016008768825369,0.31833910034602075,0.27710843373493976,0.37398373983739835,0.6185768186074107,0.28193431272823744,0.7362683204939232,0.13276770329937096,-1.3271684375819353,0.49216062417959666
Vigitel current smoking,vigitel_smoking,1,0,43,20043,Standard TVAE,TSTR,LogisticRegression,0.32620863255327837,0.21368547418967587,0.12535211267605634,0.7235772357723578,0.507740727350261,0.1080872224425663,0.4670949560122739,0.6331019537700115,-1.9881163616197894,0.003946959245003427
Vigitel current smoking,vigitel_smoking,1,0,43,20043,Standard TVAE,TSTR,RandomForest,0.49714415833317527,0.2980132450331126,0.18711018711018712,0.7317073170731707,0.6429346163473038,0.2281905421741386,0.6948438412548322,0.28166211028757426,-2.162119139906578,0.5124507022328113
Vigitel current smoking,vigitel_smoking,1,0,43,20043,Standard TVAE,TSTR,CatBoost,0.5320746783173662,0.3126177024482109,0.2034313725490196,0.6747967479674797,0.6521076100156669,0.21276922362195108,0.6422532469338376,0.3546711699505274,-1.937440474045889,0.10938916829274235
Vigitel current smoking,vigitel_smoking,1,0,43,20043,SepAware TVAE,TSTR,LogisticRegression,0.25374554626326856,0.22314911366006257,0.12799043062200957,0.8699186991869918,0.5193379128774184,0.10334066992758537,0.44305234956568496,0.7253075073430252,-2.0609547973797295,0.010930072189550789
Vigitel current smoking,vigitel_smoking,1,0,43,20043,SepAware TVAE,TSTR,RandomForest,0.48342272315965007,0.2938388625592417,0.18235294117647058,0.7560975609756098,0.6403064771810774,0.20637558819548424,0.6882155537632914,0.2901292074346647,-2.145760412047376,0.4412242308869638
Vigitel current smoking,vigitel_smoking,1,0,43,20043,SepAware TVAE,TSTR,CatBoost,0.4978132704341458,0.2934232715008432,0.1851063829787234,0.7073170731707317,0.6353004978168368,0.19387820664844993,0.6684651111049309,0.35721008258828824,-2.089836568183822,0.140013634428909
Vigitel current smoking,vigitel_smoking,1,1,43,10080,Standard CTGAN,TSTR,LogisticRegression,0.4672349493873202,0.0,0.0,0.0,0.5,0.15703336560174624,0.5688553920886985,0.1071828980476468,-0.091718805957684,0.9614317333251114
Vigitel current smoking,vigitel_smoking,1,1,43,10080,Standard CTGAN,TSTR,RandomForest,0.4672349493873202,0.0,0.0,0.0,0.5,0.14226989256641714,0.5354080336698465,0.10876841834597713,-1.3139505218446592,0.3525485539296057
Vigitel current smoking,vigitel_smoking,1,1,43,10080,Standard CTGAN,TSTR,CatBoost,0.4672349493873202,0.0,0.0,0.0,0.5,0.16940513364675316,0.6006804423802505,0.10678874028119156,-0.4497316877754928,0.7378916035953812
Vigitel current smoking,vigitel_smoking,1,1,43,10080,SepAware CTGAN,TSTR,LogisticRegression,0.5887678379622525,0.29473684210526313,0.25925925925925924,0.34146341463414637,0.6023166560057847,0.2706339810896928,0.6983433916437226,0.14019842944656796,-1.3753888470823703,0.36861414605326276
Vigitel current smoking,vigitel_smoking,1,1,43,10080,SepAware CTGAN,TSTR,RandomForest,0.5904964658064549,0.27149321266968324,0.30612244897959184,0.24390243902439024,0.5831826904357983,0.2840022212353913,0.7188586367049531,0.1160620876395401,-1.0740223510200946,0.6725713463081544
Vigitel current smoking,vigitel_smoking,1,1,43,10080,SepAware CTGAN,TSTR,CatBoost,0.6162831154629952,0.34576271186440677,0.29651162790697677,0.4146341463414634,0.6383318964318492,0.29049453532345815,0.7287315404510943,0.14096644013264428,-1.4188952454081076,0.3900199138858661
Vigitel current smoking,vigitel_smoking,1,1,43,20080,Standard TVAE,TSTR,LogisticRegression,0.277757855011145,0.22936763129689175,0.13209876543209875,0.8699186991869918,0.5341611739948642,0.11161922558584671,0.47797369079734126,0.6965537792580071,-2.073636366337148,0.013070082506548269
Vigitel current smoking,vigitel_smoking,1,1,43,20080,Standard TVAE,TSTR,RandomForest,0.3922077271075354,0.26700251889168763,0.15797317436661698,0.8617886178861789,0.6087734423524395,0.2933796317060668,0.7039519425981033,0.43345952238886454,-2.6874831912354447,0.44311467399436144
Vigitel current smoking,vigitel_smoking,1,1,43,20080,Standard TVAE,TSTR,CatBoost,0.5306942328234718,0.3180987202925046,0.20518867924528303,0.7073170731707317,0.6615262674861639,0.20293701618628351,0.6542907732384051,0.3701535128059436,-2.043047873783546,0.10583224905126738
Vigitel current smoking,vigitel_smoking,1,1,43,20080,SepAware TVAE,TSTR,LogisticRegression,0.2455654456967213,0.22745901639344263,0.13012895662368112,0.9024390243902439,0.5281864449203215,0.11576541825193737,0.4820294611155918,0.7387883509935518,-2.045230022305191,0.008570387265116282
Vigitel current smoking,vigitel_smoking,1,1,43,20080,SepAware TVAE,TSTR,RandomForest,0.45714285714285713,0.29428571428571426,0.17850953206239167,0.8373983739837398,0.6484597343122804,0.2716087669309363,0.7069694357148817,0.37169573881588086,-2.5224650309876773,0.5207044947478537
Vigitel current smoking,vigitel_smoking,1,1,43,20080,SepAware TVAE,TSTR,CatBoost,0.5306942328234718,0.3180987202925046,0.20518867924528303,0.7073170731707317,0.6615262674861639,0.20247268989675263,0.6681128384830028,0.36615233342660886,-2.131925971720824,0.12922035742689736
Vigitel current smoking,vigitel_smoking,1,2,43,10117,Standard CTGAN,TSTR,LogisticRegression,0.4672349493873202,0.0,0.0,0.0,0.5,0.09370294042342986,0.3463581500125149,0.11188503100841032,-6.0399852144552355,-2.0701547455705254
Vigitel current smoking,vigitel_smoking,1,2,43,10117,Standard CTGAN,TSTR,RandomForest,0.4672349493873202,0.0,0.0,0.0,0.5,0.12514318281486636,0.4962872319715216,0.10976041061864,-1.8558891485986035,0.059416047873785786
Vigitel current smoking,vigitel_smoking,1,2,43,10117,Standard CTGAN,TSTR,CatBoost,0.4672349493873202,0.0,0.0,0.0,0.5,0.13299379127829164,0.5051311288483467,0.10988545350586182,-1.7802945352459494,0.08248081678645096
Vigitel current smoking,vigitel_smoking,1,2,43,10117,SepAware CTGAN,TSTR,LogisticRegression,0.6127791394335512,0.33088235294117646,0.30201342281879195,0.36585365853658536,0.6236337847985094,0.30710272087644785,0.7287964327761863,0.12333354292614922,-1.1928354817777476,0.5220377789893007
Vigitel current smoking,vigitel_smoking,1,2,43,10117,SepAware CTGAN,TSTR,RandomForest,0.5824103495861438,0.24875621890547264,0.32051282051282054,0.2032520325203252,0.5714093685976769,0.2604178844566128,0.716457620676549,0.11500327747423333,-0.9848929896382506,0.7572644554197412
Vigitel current smoking,vigitel_smoking,1,2,43,10117,SepAware CTGAN,TSTR,CatBoost,0.5871828532269916,0.2907801418439716,0.2578616352201258,0.3333333333333333,0.5993918662105663,0.2702412380489611,0.7258391968184219,0.13377658449590796,-1.328772135456975,0.45484524159227135
Vigitel current smoking,vigitel_smoking,1,2,43,20117,Standard TVAE,TSTR,LogisticRegression,0.31634838886103644,0.1891891891891892,0.11143270622286541,0.6260162601626016,0.4629511175385414,0.09611356804380553,0.40154443733718975,0.6405118242218837,-1.8539293960435776,-0.024374805426979552
Vigitel current smoking,vigitel_smoking,1,2,43,20117,Standard TVAE,TSTR,RandomForest,0.38168358128869717,0.24936386768447838,0.1478129713423831,0.7967479674796748,0.5762531171491875,0.19032896782719325,0.6383318964318492,0.38628781712127236,-2.225511635351453,0.28647481745308384
Vigitel current smoking,vigitel_smoking,1,2,43,20117,Standard TVAE,TSTR,CatBoost,0.5354696375190597,0.30181086519114686,0.20053475935828877,0.6097560975609756,0.6344105459298607,0.1956303372959738,0.6239165299292674,0.30083583996142776,-1.8899683855349234,0.11710785964829201
Vigitel current smoking,vigitel_smoking,1,2,43,20117,SepAware TVAE,TSTR,LogisticRegression,0.35319829853105356,0.1701534170153417,0.1026936026936027,0.4959349593495935,0.44409062676715705,0.0992175290869239,0.4093593273446987,0.5818163512698924,-1.9175780061127798,-0.02661701204962123
Vigitel current smoking,vigitel_smoking,1,2,43,20117,SepAware TVAE,TSTR,RandomForest,0.38618808159202106,0.2579013906447535,0.15269461077844312,0.8292682926829268,0.5919431543232194,0.21930389931358915,0.6581657720796137,0.3778255591852848,-2.289872498326577,0.34453424716457026
Vigitel current smoking,vigitel_smoking,1,2,43,20117,SepAware TVAE,TSTR,CatBoost,0.5324348488360542,0.300990099009901,0.19895287958115182,0.6178861788617886,0.6344847085871087,0.20731071520931715,0.6077676113135133,0.3372545078734571,-1.9187496110312088,0.08009448247437041
Vigitel current smoking,vigitel_smoking,1,3,43,10154,Standard CTGAN,TSTR,LogisticRegression,0.4672349493873202,0.0,0.0,0.0,0.5,0.11165404950719714,0.4731392125779867,0.11006437100582905,-2.5798970962749075,-0.31643701234837474
Vigitel current smoking,vigitel_smoking,1,3,43,10154,Standard CTGAN,TSTR,RandomForest,0.4672349493873202,0.0,0.0,0.0,0.5,0.13640355147426175,0.5221236476902967,0.10915896370069934,-1.5780942937360543,0.20345149448309996
Vigitel current smoking,vigitel_smoking,1,3,43,10154,Standard CTGAN,TSTR,CatBoost,0.4755485246578169,0.016129032258064516,1.0,0.008130081300813009,0.5040650406504065,0.13851007419573413,0.523643982163881,0.10875763991491082,-1.3447109152547134,0.31291728802668595
Vigitel current smoking,vigitel_smoking,1,3,43,10154,SepAware CTGAN,TSTR,LogisticRegression,0.5992334428761923,0.2918454935622318,0.3090909090909091,0.2764227642276423,0.5948818496166718,0.23200282263713837,0.6506753436975645,0.12885070036069776,-1.3486569332167684,0.3185620442008425
Vigitel current smoking,vigitel_smoking,1,3,43,10154,SepAware CTGAN,TSTR,RandomForest,0.5983981175618807,0.2755102040816326,0.3698630136986301,0.21951219512195122,0.5835303278916484,0.26478467617190166,0.6847994363638049,0.1123134742630331,-1.038475297223408,0.6008784625836024
Vigitel current smoking,vigitel_smoking,1,3,43,10154,SepAware CTGAN,TSTR,CatBoost,0.5785867393775385,0.26294820717131473,0.2578125,0.2682926829268293,0.579984425841978,0.24655706212679646,0.6747225853102315,0.13265609986266957,-1.347178973040337,0.35785729420188644
Vigitel current smoking,vigitel_smoking,1,3,43,20154,Standard TVAE,TSTR,LogisticRegression,0.338428055596775,0.2246376811594203,0.13191489361702127,0.7560975609756098,0.5291320188002336,0.11577898998181792,0.4884538012997005,0.6201626142480613,-1.9753654174954816,0.00201959017407253
Vigitel current smoking,vigitel_smoking,1,3,43,20154,Standard TVAE,TSTR,RandomForest,0.5332852475709619,0.2910602910602911,0.19553072625698323,0.5691056910569106,0.6203567223813629,0.20212599695709624,0.6414652687005776,0.21986147116437832,-1.879968987867622,0.4591880230664856
Vigitel current smoking,vigitel_smoking,1,3,43,20154,Standard TVAE,TSTR,CatBoost,0.5316059203791093,0.2566585956416465,0.18275862068965518,0.43089430894308944,0.58032742813175,0.1942115129926159,0.6260440711590697,0.24457219642954187,-1.7778718076169984,0.10955151949973424
Vigitel current smoking,vigitel_smoking,1,3,43,20154,SepAware TVAE,TSTR,LogisticRegression,0.3631778058007566,0.2230769230769231,0.1324200913242009,0.7073170731707317,0.5286870428567455,0.11747839072662931,0.49643092211993955,0.5796083237013036,-1.9757395845887231,0.002608776196659016
Vigitel current smoking,vigitel_smoking,1,3,43,20154,SepAware TVAE,TSTR,RandomForest,0.500395209759444,0.27956989247311825,0.1793103448275862,0.6341463414634146,0.6135383930806241,0.1882522694940724,0.6324545058449444,0.25884475385527944,-1.9504297905286327,0.3622037755691984
Vigitel current smoking,vigitel_smoking,1,3,43,20154,SepAware TVAE,TSTR,CatBoost,0.5080947720414322,0.2798507462686567,0.18159806295399517,0.6097560975609756,0.6121756542536919,0.17343891272714826,0.6120505047695859,0.3689465058752566,-1.9255059845938245,0.08305627620013081
Vigitel current smoking,vigitel_smoking,1,4,43,10191,Standard CTGAN,TSTR,LogisticRegression,0.4669509594882729,0.0,0.0,0.0,0.5,0.16177938833509226,0.5649764324642805,0.10810940626728519,-0.10022385976952106,0.9393636589089408
Vigitel current smoking,vigitel_smoking,1,4,43,10191,Standard CTGAN,TSTR,RandomForest,0.4669509594882729,0.0,0.0,0.0,0.5,0.1459422412189137,0.5543894535277655,0.10864282639414406,-0.810713064927981,0.6155739473711654
